uuid	hubmap_id	status	group_name	data_type	dataset_type	created_datetime	published_datetime	is_protected
81090ae60d3b903dfb5b3e6f461dc96c	HBM786.LZQZ.242	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:21:00.109	2021-10-09 12:05:33.804	True
f7fc9881f65e874c6d0683112bd27a74	HBM537.VLPL.734	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:20:57.637	2021-10-09 12:05:33.468	True
5f7d905113c9a136104e55d7298b2eea	HBM464.KHSK.927	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:20:55.328	2021-10-09 12:05:33.123	True
004f4b7e41ca0a6733e64792a3126513	HBM427.RVVD.276	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:20:53.262	2021-10-09 12:05:32.785	True
2f760ca9404f7409746e74594d1807b5	HBM247.GGHT.658	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:20:51.245	2021-10-09 12:05:32.447	True
c50093802e7d31ff8c884440d95a5271	HBM336.GKJN.639	Published	Broad Institute RTI	['Slide-seq']	Primary	2021-09-14 15:20:49.091	2021-10-09 12:05:32.008	True
e450e6cca3f5f832ff7286543b7d2253	HBM643.KVJB.282	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-08 23:05:19.512	2021-09-23 10:54:11.502	False
30bc1823e0c19be58557fb979499bac2	HBM652.HHXD.556	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-08 22:42:25.942	2021-09-23 10:54:11.015	False
21221d689913ae19e0cc92f532738c44	HBM475.RQSB.723	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-08 18:20:01.170	2021-09-23 10:54:10.371	False
cd880c54e0095bad5200397588eccf81	HBM778.VHHR.349	Published	University of Florida TMC	['IMC3D']	Primary	2021-02-18 13:57:40.439	2021-09-23 10:54:09.739	False
d3130f4a89946cc6b300b115a3120b7a	HBM459.CGSD.533	Published	University of Florida TMC	['IMC3D']	Primary	2021-02-18 13:50:11.317	2021-09-23 10:54:09.327	False
a296c763352828159f3adfa495becf3e	HBM387.XZWR.467	Published	University of Florida TMC	['IMC3D']	Primary	2021-02-18 13:44:48.730	2021-09-23 10:54:08.925	False
04e7385339167e541ad42a2636e18398	HBM622.TTKZ.387	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-09-01 17:32:40.038	2021-09-08 14:30:51.467	False
b1b4493122e8965e3684b0a7a5dd270a	HBM327.LNVF.877	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-09-01 13:48:21.335	2021-09-08 14:30:51.136	False
5829233c9541ac29662d3d239c8dae82	HBM766.GJNG.493	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-31 14:30:54.114	2021-09-08 14:30:50.734	False
0ca0e94a52b59ca64195e64cbef81b5a	HBM638.LMZQ.376	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-30 17:08:51.500	2021-09-08 14:30:50.369	False
ac55b8633d2b059a33d4ba573d0cc433	HBM624.WJZD.337	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-30 13:44:50.247	2021-09-08 14:30:49.961	False
9bc5dbdc8ae85590897ab529f19e2c4b	HBM583.XKJN.698	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-29 17:06:53.348	2021-09-08 14:30:49.637	False
807be9177073e9b4ce475457e621b9e4	HBM532.LNNP.926	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-29 05:52:51.857	2021-09-08 14:30:49.239	False
5245933bbfff167fb7561f93e110ebac	HBM337.LFBG.349	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-27 09:47:41.592	2021-09-08 14:30:48.800	False
669c8cbd894e0c91a365e1c58a8d5865	HBM362.QZWG.832	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-27 04:11:07.434	2021-09-08 14:30:48.400	False
6985cb05e2c8f9fa34afa7625333d865	HBM336.GDGJ.778	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-26 09:02:56.281	2021-09-08 14:30:47.977	False
7fae3b98eb6047835d5c1011a2d63034	HBM224.XXWB.669	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-25 12:03:08.837	2021-09-08 14:30:47.561	False
22e83cfdaa13787d4d5796a927ce44d1	HBM744.TGMS.672	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-24 17:43:37.255	2021-09-08 14:30:47.170	False
7f539bf8404ff94e18a9af973a53b3f3	HBM299.TTLG.749	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-31 05:17:59.345	2021-09-08 14:30:46.753	False
808820dd05896390fda4e8e4b845ebe6	HBM862.RCNK.689	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-28 11:57:14.001	2021-09-08 14:30:46.408	False
1316b051d4dcb8b39dfbecdb393dc497	HBM674.TCFJ.933	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-09-03 18:21:00.757	2021-09-08 14:30:46.062	False
a0f795501b8e716057217e62c3850211	HBM232.FHSH.854	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-29 13:54:05.089	2021-09-08 14:30:45.494	False
ce5c7acaf994838f5952e150983ca75c	HBM774.LTVV.995	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-27 20:18:42.837	2021-09-08 14:30:45.096	False
e6ecab7095635ea97faaf25c55c48f95	HBM248.HKBC.256	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-26 14:00:34.601	2021-09-08 14:30:44.638	False
026220c1ca153ffb3673ae70761bea63	HBM864.JSLF.723	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-25 16:49:58.285	2021-09-08 14:30:44.305	False
d7cfb9e8beba2b6e65ce587b0b74b5bb	HBM722.RCMR.826	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-06-26 12:13:17.450	2021-09-08 14:30:43.818	False
15226e5399902be30d296e4a511cc811	HBM823.LDGC.365	Published	University of Florida TMC	['codex_cytokit_v1']	Derived	2021-08-28 21:04:12.586	2021-09-08 14:30:43.443	False
053544cd63125fc25f6a71a8f444bafc	HBM757.VHCK.858	Published	University of Florida TMC	['CODEX']	Primary	2020-11-09 11:40:26.195	2021-09-08 14:30:42.891	False
f86b9efc87074bf03cd53932d8f1e76f	HBM288.XSQZ.633	Published	University of Florida TMC	['CODEX']	Primary	2020-11-09 11:35:15.227	2021-09-08 14:30:42.569	False
c95d9373d698faf60a66ffdc27499fe1	HBM754.WKLP.262	Published	University of Florida TMC	['CODEX']	Primary	2020-11-06 13:23:26.280	2021-09-08 14:30:42.253	False
1c33472c68c4fb40f531b39bf6310f2d	HBM834.ZFVJ.978	Published	University of Florida TMC	['CODEX']	Primary	2020-11-06 13:19:22.936	2021-09-08 14:30:41.944	False
636f55adb5b346fc8f576c5b1ccbfc7d	HBM746.ZTBR.275	Published	University of Florida TMC	['CODEX']	Primary	2020-11-06 13:16:48.252	2021-09-08 14:30:41.505	False
cf85bc1516f68195c899e287a9cd678b	HBM866.TGNJ.847	Published	University of Florida TMC	['CODEX']	Primary	2020-11-04 18:34:13.460	2021-09-08 14:30:41.162	False
9f5dd6565b429d63417bef01f972629b	HBM958.GGVQ.546	Published	University of Florida TMC	['CODEX']	Primary	2020-11-04 18:37:53.107	2021-09-08 14:30:40.685	False
97a405eff9cb4cf14481e5c436b00f47	HBM957.JXKN.887	Published	University of Florida TMC	['CODEX']	Primary	2020-11-02 12:07:52.741	2021-09-08 14:30:40.247	False
62cf328e12477c27a6e47f936eb7324e	HBM747.CQKL.785	Published	University of Florida TMC	['CODEX']	Primary	2020-11-02 15:59:04.478	2021-09-08 14:30:39.746	False
35ffbad7d81bcc0c3ebf298406e3e712	HBM798.MXFT.837	Published	University of Florida TMC	['CODEX']	Primary	2020-11-02 15:51:30.564	2021-09-08 14:30:39.364	False
8ed33ab3d0bf77d7a955865c6949cb1c	HBM355.CZJX.599	Published	University of Florida TMC	['CODEX']	Primary	2020-11-04 18:39:53.478	2021-09-08 14:30:38.956	False
3de2804ec3219228758dba8382d33423	HBM825.PBVN.284	Published	University of Florida TMC	['CODEX']	Primary	2020-11-30 10:17:30.380	2021-09-08 14:30:38.270	False
d73a864f5ad6bdffdf148f43423e2a01	HBM772.XXCD.697	Published	University of Florida TMC	['CODEX']	Primary	2020-11-30 09:59:23.738	2021-09-08 14:30:37.847	False
00d1a3623dac388773bc7780fcb42797	HBM556.KSFB.592	Published	University of Florida TMC	['CODEX']	Primary	2020-11-30 09:48:21.707	2021-09-08 14:30:37.425	False
2b57ac6fea7aa96d26d2685a297a4e7a	HBM342.FSLD.938	Published	University of Florida TMC	['CODEX']	Primary	2020-11-30 10:14:25.661	2021-09-08 14:30:37.010	False
1393ff7729eff13cd2f4d5d58af96fdb	HBM389.PKHL.936	Published	University of Florida TMC	['CODEX']	Primary	2020-11-30 10:03:00.420	2021-09-08 14:30:36.635	False
af721c3938f621be2222df891f2e2a37	HBM769.NBQL.534	Published	University of Florida TMC	['CODEX']	Primary	2020-11-11 09:35:41.401	2021-09-08 14:30:36.279	False
827794b6592c5370801b97de0d9e2e4b	HBM654.KTJK.968	Published	University of Florida TMC	['CODEX']	Primary	2020-11-11 09:28:59.372	2021-09-08 14:30:35.867	False
5dfaf57521ad6aa97aa64d8aba1f9d32	HBM597.QSZV.956	Published	University of Florida TMC	['CODEX']	Primary	2020-11-11 09:40:45.898	2021-09-08 14:30:35.482	False
bec226690f40f11d0516487ba4ad289f	HBM374.DMXZ.352	Published	University of Florida TMC	['CODEX']	Primary	2020-11-11 09:21:52.735	2021-09-08 14:30:34.848	False
654418415bed5ecb9596b17a0320a2c6	HBM568.NGPL.345	Published	University of Florida TMC	['CODEX']	Primary	2021-03-01 09:36:40.982	2021-09-08 14:30:34.373	False
1f99c0bc4fd3a60bb569410878e4a817	HBM443.QMZS.483	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-25 13:26:52.761	2021-07-02 13:42:53.390	False
b6eba6afe660a8a85c2648e368b0cf9f	HBM384.XMBW.725	Published	University of Florida TMC	['Lightsheet']	Primary	2021-03-01 12:40:26.872	2021-07-02 13:42:52.864	False
71b3fdd770de565e5d48a73060b72189	HBM759.DQHR.327	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-25 13:28:05.261	2021-07-02 13:42:52.245	False
073cad035ce246a0134e2214569adde9	HBM423.JZTB.864	Published	University of Florida TMC	['Lightsheet']	Primary	2021-03-01 12:45:27.100	2021-07-02 13:42:51.843	False
bc875d49ed4aaa112398aa32160d88c8	HBM945.XPKJ.998	Published	University of Florida TMC	['image_pyramid']	Derived	2021-06-25 13:23:45.889	2021-07-02 13:42:51.058	False
298caad597d4a9eaaa3edbc89d79db82	HBM675.SDNC.963	Published	University of Florida TMC	['Lightsheet']	Primary	2021-03-01 12:37:26.471	2021-07-02 13:42:50.558	False
73471388c8fb65d21f964a1df408db1f	HBM428.JPNW.447	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-27 11:08:53.211	2021-06-30 08:26:29.604	False
53cc1f9c21907d8f7880eed6828ba8a1	HBM233.GKRM.627	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-30 19:29:01.434	2021-06-30 08:26:29.206	False
1324f228f23b7ec156c6c58a66bd58fd	HBM477.BPMF.855	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-30 12:15:39.762	2021-06-30 08:26:28.812	False
7e6657cc565a7d89a9041dece3816ffa	HBM357.XWBQ.579	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-05-01 23:21:40.325	2021-06-30 08:26:28.365	False
01d94c78c858b9944b4bbdd5b273c2bd	HBM656.KSMZ.578	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-30 17:43:11.473	2021-06-30 08:26:27.975	False
29610875ec053f0efb6c493c8329c1b8	HBM472.QPXD.658	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-05-07 18:38:53.273	2021-06-30 08:26:27.587	False
880300ed65bc837c3a81aeea474e395c	HBM236.GJFF.663	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-27 10:57:11.376	2021-06-30 08:26:27.114	False
d9798c25bffc390c92ddfdbd9250b95e	HBM423.DGWR.397	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-05-01 21:06:23.631	2021-06-30 08:26:26.729	False
b2fa01d2afd1d4f8c71d59bc3cbe9f84	HBM393.XSHT.485	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-29 21:02:19.542	2021-06-30 08:26:26.344	False
acd20b9d6b00deb38583c3c288ecde63	HBM482.XXBM.376	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-28 16:13:43.741	2021-06-30 08:26:25.938	False
9cb7a5a7d4dee2400380b5b107c3d7fd	HBM688.FQBL.645	Published	California Institute of Technology TMC	['sc_atac_seq_sci']	Derived	2021-04-30 17:26:45.173	2021-06-30 08:26:25.484	False
616a1aa904dfb1299f86910db2a20fbe	HBM762.TPPN.463	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 15:26:51.843	2021-06-30 08:26:25.102	True
bf88e07da70ee088e31c7f568e41b196	HBM698.VGTP.676	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 15:02:19.854	2021-06-30 08:26:24.695	True
b2db3414cedf8805d20df3cf753842ca	HBM366.LRXP.529	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 15:00:28.803	2021-06-30 08:26:24.326	True
eb4958e8b5dd073e8a4a80bd613b2d64	HBM984.NZMN.653	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 14:30:04.811	2021-06-30 08:26:23.958	True
dd39ed081ffc887d85fc8225c71b37dc	HBM278.GBJP.459	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 14:02:31.070	2021-06-30 08:26:23.563	True
ead5cc01250b4f9ea73dd91503c313a5	HBM448.BWHR.498	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-23 12:38:33.921	2021-06-30 08:26:23.166	True
48da185436f006156d7e5c1941bfb147	HBM583.SKGC.358	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-22 23:53:45.557	2021-06-30 08:26:22.751	True
f1b9f55b12e16d1e11a5ebbd863b5787	HBM853.ZMMR.455	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-22 21:56:43.409	2021-06-30 08:26:22.328	True
a0df02bda8befa491f86b0d41f2810ed	HBM594.TSSQ.952	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-22 20:59:10.956	2021-06-30 08:26:21.929	True
8ea82dc9f26bb2c01f19ddd19b3812b6	HBM445.LSMH.886	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-09 15:37:21.421	2021-06-30 08:26:21.541	True
a6a7f2b0b419aefb6f8ffb9bfa9ce7d5	HBM275.JHWK.637	Published	California Institute of Technology TMC	['sciATACseq']	Primary	2021-02-22 16:45:03.902	2021-06-30 08:26:21.124	True
c05a38c5210b870281b5aea01e290339	HBM268.RGJT.587	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-22 14:27:58.483	2021-06-29 17:36:39.316	False
b340bb5715f967aa74d1b8eaeec0d475	HBM247.BVLS.599	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 11:55:06.141	2021-06-28 20:28:39.667	False
f9848244883f6c70972acef16680431a	HBM658.VPJK.669	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 21:22:54.078	2021-06-28 20:28:39.292	False
9aed52d22e30b893045fd1f79b3663fb	HBM744.FNLN.846	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 00:26:33.668	2021-06-28 20:28:38.922	False
4b16c24a3997ea8754921b0f1d60bc4d	HBM244.QJFT.664	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 12:15:52.755	2021-06-28 20:28:38.546	False
79f087ae551dd72997f174646bb0d5e0	HBM963.KZKG.549	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 06:15:45.434	2021-06-28 20:28:38.046	False
53fe8a84564b313d4e8ee90f337129dc	HBM592.RPKF.946	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 16:12:33.960	2021-06-28 20:28:37.577	False
e65175561b4b17da5352e3837aa0e497	HBM363.TBHH.346	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 21:12:02.914	2021-06-28 20:28:37.192	False
5d111a1db2f18d507d23e79b993e1e4a	HBM749.MTJC.865	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 10:48:53.530	2021-06-28 20:28:36.824	False
e375a44f5cf5457c8f9b1132574c2436	HBM683.HJQF.753	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 01:10:46.409	2021-06-28 20:28:36.457	False
42ab155ddff1d33fe1c505c067828614	HBM322.XJQZ.894	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 14:52:03.448	2021-06-28 20:28:36.084	False
9fe24e50c8b8b77d86900ee4beecef69	HBM722.TVXP.469	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 18:00:40.823	2021-06-28 20:28:35.703	False
faa1acc13943ee9d365b6cc6a3ea889f	HBM223.JQLM.452	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 16:12:53.790	2021-06-28 20:28:35.326	False
ed630484e46ea49b319c0e1f92140059	HBM282.NSXR.732	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 20:43:13.619	2021-06-28 20:28:34.953	False
7017034c816444f6acb469834e53344f	HBM874.GLHT.852	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 14:39:55.091	2021-06-28 20:28:34.579	False
7646a8a89555a123a56446b66c183d58	HBM524.KHPH.599	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 15:00:17.894	2021-06-28 20:28:34.211	False
35f5b75a7e3d0711f16b0a10219586fb	HBM743.RNWC.765	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 15:28:40.296	2021-06-28 20:28:33.835	False
92248f72d47b916a2027085ec1b8e996	HBM293.NNSQ.773	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 22:36:41.136	2021-06-28 20:28:33.460	False
853ab5348f619043ab2f997ac8ae14f0	HBM344.QRJX.878	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 10:38:06.438	2021-06-28 20:28:33.079	False
434fbc55d458dc4e06da9ba4961f3840	HBM292.MTQK.563	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 04:46:52.641	2021-06-28 20:28:32.700	False
91cfb45f5d398e950ed65786c87f4372	HBM226.HRTZ.874	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 10:29:53.645	2021-06-28 20:28:32.322	False
6cd63d0ee2c67c3be41e4be1522d9c07	HBM465.STNV.844	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 17:05:39.966	2021-06-28 20:28:31.944	False
0d1eb3d774a694b79e844987f771b183	HBM689.ZKRJ.585	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 14:54:09.787	2021-06-28 20:28:31.571	False
aaedb5272190e61bf557d3b0a1bc591f	HBM988.XDFD.773	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 14:40:19.484	2021-06-28 20:28:31.153	False
3bb5f743b039cb620d7ef234e0876f7a	HBM349.QCWZ.339	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 14:45:46.978	2021-06-28 20:28:30.763	False
59249f23ecdcc975c90de9a1956a5285	HBM879.SGNW.944	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 03:59:18.653	2021-06-28 20:28:30.354	False
739184f7ec84d93a35360cde81cc026c	HBM525.SJRT.585	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 10:35:36.693	2021-06-28 20:28:29.947	False
be103f95cc6c1a3e48f099d1bd149a49	HBM869.HBBF.473	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-24 11:13:27.486	2021-06-28 20:28:29.540	False
1197c73d127193dd493ff542890a3d3d	HBM398.JQZB.348	Published	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-06-23 19:23:33.925	2021-06-28 20:28:29.148	False
065295e6e58b1d3555a261c1bfe3b3fe	HBM695.VNZJ.522	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:13:02.621	2021-06-28 20:28:28.769	True
8e5c8f0cc61aad4fcbc5cc119bdf4c96	HBM969.CJQL.629	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:10:46.052	2021-06-28 20:28:28.405	True
68e6dfa4807ca615883f73a5067115cb	HBM432.RXTV.994	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:11:49.419	2021-06-28 20:28:28.037	True
05197e30394fd88affff0a9c214c8c4c	HBM246.DMSS.835	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:07:12.982	2021-06-28 20:28:27.670	True
26b642ddbae00e7ff6570ddd57557e26	HBM347.VDHS.379	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:06:03.593	2021-06-28 20:28:27.308	True
3b1490026022f850e4d3c3fb5e2283c9	HBM883.SPLD.238	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:56:42.919	2021-06-28 20:28:26.945	True
9049f48b97dc5edc737b67783a47e918	HBM382.HNKL.447	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:47:34.244	2021-06-28 20:28:26.573	True
0736735768692d6ca0cd96149b743be1	HBM475.LXDL.227	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:14:14.526	2021-06-28 20:28:26.211	True
69a0ada10f4f119f99ce5f66cf3b1a94	HBM537.LTFK.379	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:45:14.673	2021-06-28 20:28:25.832	True
06ff98c01295ca5ea504a676f73f9a09	HBM578.SRZG.769	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:39:26.455	2021-06-28 20:28:25.464	True
cd887a6beabc794992876ad7ee591f69	HBM432.BPZM.698	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:37:52.302	2021-06-28 20:28:25.098	True
3fe18ec025f612ca2c5308d4c234da50	HBM526.VJKT.388	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 16:02:38.725	2021-06-28 20:28:24.727	True
a8652e9e3c545e61e1ffe9d54a8f1fd2	HBM578.ZCCJ.565	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:59:34.354	2021-06-28 20:28:24.354	True
cfc125d6d916f121e92a8406a0502a38	HBM375.ZKZZ.765	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:54:16.949	2021-06-28 20:28:23.975	True
fa6d9c732c7f239422ec6b357136fcd4	HBM982.TPNQ.737	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:50:20.596	2021-06-28 20:28:23.613	True
2d27debfce3d25040af54fb77b25427b	HBM892.MXFF.848	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:49:07.196	2021-06-28 20:28:23.236	True
6a75230d8d1063fcc8568537212211f5	HBM886.ZXXN.298	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:33:35.699	2021-06-28 20:28:22.869	True
0c3ce767d87527f41fd705fd469390a0	HBM982.TTRB.258	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:31:20.839	2021-06-28 20:28:22.495	True
4ea7a4cf1a6ff0df0cc33c1236633112	HBM399.TFTQ.282	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:27:00.808	2021-06-28 20:28:22.127	True
24eaa9730abe57c1c22f74573b846a6f	HBM826.RGXW.276	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 13:47:27.591	2021-06-28 20:28:21.759	True
c686b93a809ec1f54a0d96bc25d3d207	HBM264.RWRW.668	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 13:09:48.721	2021-06-28 20:28:21.380	True
fd0c0fcde5a331c9dfff52b520c7d792	HBM224.GLDC.549	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 14:27:10.325	2021-06-28 20:28:21.010	True
ec88a6b161dce97a2361b1479c69a036	HBM574.NFCS.842	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 13:33:30.689	2021-06-28 20:28:20.636	True
f1b130f1200ae1fabe56cb506245490c	HBM992.XNZH.647	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 13:30:48.911	2021-06-28 20:28:20.238	True
0487454555924b54dd3f5b5232e3c77e	HBM773.WCXC.264	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 12:55:57.617	2021-06-28 20:28:19.865	True
46e8ffd2350efd19f771c6fb6a51f6cc	HBM839.TQNM.958	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:40:43.116	2021-06-28 20:28:19.495	True
1b83223cf1f4446c625adbfb375ab3fd	HBM797.PDPS.368	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 15:25:40.351	2021-06-28 20:28:19.124	True
17be751d961c5baf6c1dbe2e70c5d93c	HBM985.TJZD.778	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 14:21:44.275	2021-06-28 20:28:18.747	True
99c5c80509be87d2356d19a9ed8b22ff	HBM764.ZCQR.585	Published	University of California San Diego TMC	['snRNAseq']	Primary	2020-12-08 14:15:46.561	2021-06-28 20:28:18.350	True
319aafd9420a0c1c6f175d6a2ef060a9	HBM995.NPWL.939	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-26 19:44:41.273	2021-06-28 11:25:24.652	False
29a538c3ddb396dee26188ae1151da46	HBM698.FWFH.998	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-26 19:49:20.775	2021-06-28 11:25:24.291	False
f412e76986c1012ea9589d545ed8f043	HBM482.JGJX.834	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-27 03:59:47.758	2021-06-28 11:25:23.916	False
9a36e5319429ec6aca5a8a9fef401929	HBM323.BVBV.658	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-27 03:34:13.489	2021-06-28 11:25:23.545	False
bdfebbfbbaa33bf1d2a5ae4c31cde1de	HBM369.HJNP.464	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-27 01:21:35.660	2021-06-28 11:25:23.155	False
046251c94ea0e79ee935dd3de57e093c	HBM795.TFHS.265	Published	University of Florida TMC	['salmon_rnaseq_10x']	Derived	2021-03-27 00:51:01.740	2021-06-28 11:25:22.786	False
